Gene Symbol	1A	2A	3A	8A	9A	10A-avg	11A	13A	14A-avg	16A-avg	17A
NDUFA7	12.31655043	11.99247641	11.63398732	11.97228646	11.39786427	11.50439514	11.41378884	11.07029518	11.84246996	11.74320035	11.76494853
NDUFA8	13.96453841	13.9163435	13.48681911	13.17651475	14.13415903	13.92203979	14.34686164	14.20804022	14.06229323	13.78588554	13.30104686
NDUFA9	12.15187878	10.96230401	11.13086453	11.21705659	11.15838221	11.51714856	11.50234008	11.48592273	10.50028821	11.58575434	11.86644894
NDUFAB1	15.47986629	15.1101375	15.09062509	15.52895855	15.04763161	15.27995498	15.25161067	15.21676825	15.55227524	15.25993779	15.61718319
NDUFAF1	7.388761909	7.547583931	7.445387305	7.120251516	7.67482932	7.456222715	7.177151997	7.729726219	7.523215435	7.79683054	7.411321527
NDUFAF4	8.625421123	7.993012663	9.816633447	8.181283145	7.966297486	8.13028107	7.335739996	9.507382002	8.048179207	8.75423095	7.639790606
NDUFB1	7.040245548	7.066851849	7.064608715	7.579746045	7.244461434	7.072934999	7.305853856	7.10731486	7.937443274	7.69343334	7.184657356
NDUFB11	10.88341445	11.82199603	10.66974745	10.79301994	12.23602097	11.77347768	11.82911052	12.68652385	11.07022757	11.68095177	11.44885149
NDUFB2	12.23026776	13.40735736	13.23941799	13.15719696	13.26077531	13.6483302	13.8113935	14.02475069	13.0815366	13.93956493	13.40964412
NDUFB3	11.32618639	11.0757898	11.2144759	10.88285561	10.87303604	11.47169498	7.457345675	11.1876815	10.84788323	11.22253595	11.34479451
NDUFB4	7.150227427	7.120465793	7.261683952	7.125298724	7.195442248	7.29812669	7.061613286	7.228854185	7.172172485	7.26344664	7.122306808
NDUFB5	14.25700439	14.45556631	14.164338	14.48214672	14.33016087	14.44952494	12.62165479	14.50581324	13.80435744	14.78907774	13.82190629
NDUFB6	8.913266529	9.293305617	9.333545615	7.130444083	8.359179138	8.556505954	7.415706747	8.310676949	8.290220319	8.40812347	7.505779143
NDUFB7	13.15339801	13.61494775	12.97063082	11.27926755	13.05798179	12.8809716	13.8047399	13.29532625	12.26824124	12.49295035	12.35052235
NDUFB8	15.59042103	15.63329018	15.71022749	15.23753315	15.61718319	15.5784912	15.52170649	15.47986629	15.4836448	15.35941688	15.30066922
NDUFC1	13.32912783	13.82812359	13.13492378	13.91462405	13.73675447	13.87418047	14.19540012	13.99937774	13.86971738	14.27392849	14.59382319
NDUFC2	12.47795853	11.27926755	11.72431332	13.34620014	12.25025187	12.57917343	10.80240301	11.14880735	11.96001013	12.44300888	12.89753706
NDUFS1	9.54868312	11.4392843	10.10534253	7.947393176	10.94844625	10.3936537	9.833667625	10.51717558	10.62432888	10.14882022	8.908326016
NDUFS2	12.98716527	12.47899595	12.91256287	13.95502723	12.45580521	12.66368214	12.86823747	12.60113332	13.26831013	13.19676219	13.87112043
NDUFS3	14.69962312	14.4712009	14.33936572	13.58457357	14.44815253	14.58967704	14.60815289	14.5634036	14.42494423	14.02547481	13.95580203
NDUFS4	8.361307278	8.278864266	8.112530159	7.806331705	7.876164004	8.181385765	7.709834898	9.662720395	8.349321095	8.957129287	8.326707654
NDUFS5	13.00975567	12.70745043	12.88957744	12.04456257	12.53378777	12.99663739	13.15085255	12.47818846	12.79814886	12.81855041	12.60791153
NDUFS6	7.267283081	7.248634066	7.21681287	7.101450441	7.949689068	7.353945221	7.438450507	7.215265907	7.229385431	7.120588155	7.212259859
NDUFS7	11.74691769	13.62862325	13.35098805	12.07798115	12.85907983	12.12547918	10.21026266	11.5458996	10.86768725	12.27841672	10.94810458
NDUFS8	14.73745329	14.51101634	14.72568869	14.64800302	14.70113483	14.92986792	15.08733171	14.79467533	14.89688912	14.76940135	15.02655811
NDUFV1	12.46342202	11.53332782	12.35008473	10.96448743	12.26740074	12.57125979	12.1529108	11.55944406	10.86593867	11.43213364	11.90030138
NDUFV2	12.94843436	12.3368966	13.10291568	12.36763795	12.8261245	12.40528659	12.00886852	12.52038962	12.16073847	12.82927545	12.04190405
NEB	7.449434114	7.565411814	7.40839204	8.845230581	7.929959399	7.618340382	8.068747623	7.523152061	7.618821645	7.885888763	8.169204545
NEBL	8.664898073	10.18104548	10.5348663	7.246187561	8.00496984	10.34516921	7.351293372	9.475791676	8.115195147	9.300211006	7.764253209
NEBL	7.356625405	8.189114184	7.770557788	7.279465724	8.025139714	7.947261502	8.145088693	7.430839477	7.783364963	7.796539642	7.386803574
NEBL	10.35440943	11.711413	10.93201067	12.43138668	10.89525272	11.78232581	10.76147457	11.56067431	11.58956527	11.7425817	12.57563574
NECAB2	8.370989572	7.768787645	7.911581991	9.294751616	8.537867311	8.252011709	9.279476131	8.695569118	8.424750459	8.098104605	8.746296391
NECAB3	9.512247501	10.47408173	10.59813961	8.538606539	10.17317773	11.94918189	7.142440066	9.392380063	8.815369973	10.51471189	10.24555481
NECAB3	7.280437434	8.831784978	7.335992526	7.484727983	7.349377984	7.983587712	10.64741092	7.308877215	7.286864553	7.245861321	7.888437511
NECAB3	7.527735725	9.156498478	8.758445668	8.538606539	8.734043578	9.070969514	7.386091914	8.827667234	8.118318673	8.002305735	7.480608356
NECAP1	11.81194348	11.05006333	10.45158387	12.42983018	11.26559173	10.94779566	7.18200948	10.84086153	10.96675431	11.87801893	11.58423986
NECAP2	12.67593867	12.30140251	11.60992494	14.08086102	12.64034684	13.03781313	13.14432115	13.27145661	12.32312255	13.97893905	14.53586283
NEDD4	9.938587958	10.93684925	10.05463479	10.11467291	9.44134823	10.5673223	9.736189102	8.802991647	10.23703425	10.68883269	10.01157749
NEDD4	7.429441831	7.779552598	7.593210331	7.579746045	7.935985157	7.376895112	8.08751915	7.390419037	7.799099743	7.581050282	7.386803574
NEDD4	7.505779143	7.676302661	7.580962105	7.271981578	7.681973136	7.592233426	9.171876914	7.945378231	8.003639717	7.598707341	7.936709243
NEDD4L	10.62259481	10.02930601	10.68966655	10.85678618	10.17500294	8.954806578	8.366925202	10.15389878	8.949102251	9.954360319	10.44176106
NEDD8	15.16373325	14.98203267	15.23486186	15.55681568	14.82078004	15.14993515	14.89687054	14.94247941	15.27352498	15.17769669	15.42302488
NEDD9	7.319625555	7.728361904	7.579573063	7.4373621	7.943757063	7.635055047	7.945378231	7.532071829	7.771476155	7.868443543	7.43130166
NEDD9	8.497900166	9.024436858	9.013013239	10.32371401	10.6422572	8.854494406	7.415706747	7.317521343	9.115527211	9.725509163	9.198796576
NEDD9	11.05467259	12.30677933	12.1743647	12.6809329	12.94030506	11.92318729	11.25332629	12.8986536	11.90353346	12.29820992	10.10647537
NEFH	10.01382414	11.04593252	9.769178868	10.61788744	11.92350662	10.39083147	10.79478941	9.481069181	10.90041066	10.60258385	9.865801923
NEFL	7.894281735	9.090346712	7.727106154	8.951752426	9.205000141	8.119388899	9.690168891	8.219197808	8.522321374	8.435007903	8.795721894
NEFM	7.265750767	7.429771149	7.330675759	7.317103204	7.470802603	7.375420636	7.894087274	7.474678886	8.408319164	7.59033487	8.371643267
NEIL1	8.501945417	8.524643602	8.436799019	10.02117543	8.611435491	8.500951503	9.927824429	8.650611315	9.407876603	8.951118429	9.771647667
NEIL3	7.248064592	7.181591948	7.19938621	7.18200948	7.245543968	7.233362019	7.615928155	7.216598295	7.140541197	7.251796456	7.230391836
NEK1	12.71158314	12.36107687	11.1504625	12.93215467	13.12642272	12.95369362	13.3577144	13.64767291	13.44965582	13.25368158	12.81169046
NEK11	11.66030313	10.55626788	11.0476914	11.56012097	12.08945416	11.93096801	13.18883894	12.99392671	13.27940117	12.6089902	12.25421768
NEK11	9.462610669	9.500594173	9.074510887	9.877786538	10.75914955	10.1327984	11.1069093	10.80626421	11.59235526	10.40445381	10.43760491
NEK2	12.35178948	10.52287917	12.41856378	13.87359071	10.34110109	11.70954886	10.25614769	11.56599084	12.81726094	12.15094869	12.74005804
NEK3	10.56733903	9.088218973	9.539002791	12.02081417	9.140780441	9.741902758	10.33790718	10.23889353	10.48234415	10.77348811	11.39257285
NEK3	7.345221848	7.134328519	7.111257925	6.959230333	7.07152723	7.1833431	7.065781078	7.179993497	7.067028758	7.059528893	6.985505646
NEK3	8.312129008	9.533260729	10.1259097	7.991451532	7.499441032	8.010583673	8.068747623	7.546795626	8.874487142	8.151440607	8.036352917
NEK4	11.02935804	10.26435937	10.14074529	9.030378092	11.11390002	9.322836922	12.03499124	10.53827646	10.91948797	10.39764344	9.987521187
NEK7	10.10307185	10.84347849	10.42479348	9.648261799	10.88341445	10.86949662	11.26723435	11.37799513	11.04396198	10.58832808	9.989622216
NEK9	11.26072015	12.37266854	12.08904739	10.46527044	12.04501533	12.17470156	12.96573869	11.20066443	12.41784896	11.60737887	11.84349154
NELF	9.118116807	10.50256273	10.62727654	10.44668037	10.13192287	10.26417161	10.03586463	10.09068619	10.14297108	10.14439794	9.984664113
NELL1	8.354887491	11.6684517	8.130580338	10.622185	8.323020535	8.467875863	10.05219667	8.89658524	9.956301851	9.048030602	11.02748848
NELL2	8.22138423	8.670944662	10.21277582	7.947393176	8.879084122	7.141034045	10.53542209	9.575722917	8.234614456	7.945432176	10.30218292
NEMF	10.14768384	10.72153471	11.21213527	9.355209507	11.18347151	10.79334639	11.96937403	10.84921476	10.84143976	9.67160207	8.972322568
NENF	13.91546444	14.20175868	14.31200937	14.54676425	14.1306186	14.12019876	14.08124725	14.20698307	14.33449728	14.22797087	14.5318494
NEO1	10.87146971	10.32696132	10.44304113	13.0929829	10.37851716	10.95604315	11.61496468	11.22949786	12.39240102	11.40138127	12.58158106
NES	11.87323603	9.14686797	10.75228801	11.77124332	10.37706139	10.61791162	9.29401886	9.865039905	10.35006136	11.00536646	11.91629327
NET1	12.64878378	12.62856343	12.89388786	12.651371	12.63898723	12.45031761	13.38959707	13.01473477	13.1269328	12.54669471	12.85993564
NET1	13.51786456	12.39327919	13.52067312	12.24868988	11.88681965	12.22977056	12.57032251	11.50181822	12.77837779	12.08343684	12.94333233
NET1	13.61223921	13.64702221	14.01723588	9.514323527	12.81680111	13.03671115	12.76898501	12.55527153	12.83045294	11.84733615	10.92888359
NETO2	13.65957504	12.8261245	11.65049291	12.81169046	11.27886945	12.03154118	12.79873235	11.90397995	12.78819148	11.73950677	12.50251981
NEU1	11.98196402	11.95871103	11.85360778	11.96417639	11.41639388	12.085479	9.913923197	11.70804397	11.30416521	12.74809216	12.23479356
NEU2	7.107362493	7.142621438	7.138854636	7.271981578	7.157118089	7.131313922	7.407647538	7.199508528	7.27339687	7.135394713	7.329548703
NEU3	10.09108612	9.048835245	10.06274815	9.199250484	8.752727646	8.771034603	7.138576694	9.315492925	9.921971222	9.344339986	8.688333528
NEURL	7.171275841	7.38371113	7.264128882	8.25481514	7.329864193	7.286300384	7.808117246	7.491358521	7.794958456	7.227847552	7.994786345
NEUROD1	7.39481822	7.442022017	7.466242738	8.396746501	7.68515717	7.480641721	9.085264555	7.670014805	7.876517624	7.692346844	8.427905613
NEUROD2	7.400845346	7.407443493	7.420084708	8.701988758	7.466127547	7.465318378	8.31352668	7.474678886	7.820315995	7.675378518	7.929332652
NEUROD4	7.625533487	7.670936428	7.630578389	8.135390857	7.669585648	7.543418836	8.590576581	7.831842101	7.893972976	7.598365014	8.132803091
NEUROD6	7.238131547	7.347158783	7.295142439	7.293965528	7.454944592	7.265667829	7.477011971	7.395001617	7.543386315	7.404548003	7.529016179
NEUROG1	7.181227079	7.250764114	7.15082723	8.373790828	7.30566183	7.327361268	7.775622017	7.396101624	7.423216945	7.282290489	7.270916714
NEUROG2	12.87097294	12.16613399	7.728249691	9.52872213	7.829760974	7.760114221	9.64418241	8.038124562	8.697349296	8.213176543	9.175881844
NEUROG3	7.229731388	7.300306139	7.312013529	7.947393176	7.344641043	7.294227083	8.432317165	7.325816497	7.574754742	7.279142427	7.246055618
NF1	12.43647259	13.50934513	12.34458073	10.93565573	12.27592771	13.26493804	13.0442429	12.80493726	12.94587522	12.00368917	11.48990363
NF2	13.55678943	13.48417834	13.22115149	12.43865401	12.8643532	12.53385004	13.89654876	12.38962315	12.90468845	12.71668218	12.67095255
NF2	11.30164357	9.276730386	10.11483493	10.04847808	9.340546155	8.999818298	9.546429092	8.432472117	10.41301133	9.561069554	11.36729773
NF2	10.51433302	9.971244006	10.71258823	7.317103204	9.434541305	9.107489994	6.96324836	7.055570799	8.643770573	9.157112677	8.263790736
NFASC	9.101910093	7.758024491	7.674438617	9.445899419	7.868528553	9.005905168	9.471497752	8.082317239	8.787008896	8.172693409	9.512247501
NFAT5	7.054997048	7.048030493	7.120095786	7.521370446	7.201240271	7.101716409	7.24510266	7.238905756	7.122424528	7.152573795	7.219067668
NFAT5	11.5259376	12.50691086	11.99130786	9.914093376	11.70373849	11.88841798	10.82374614	10.85147673	10.87123485	10.98365323	10.24418906
NFAT5	11.41916089	12.50096387	11.70760621	9.914093376	12.31296319	12.09694863	12.34029397	12.22055207	11.42020066	10.93796144	9.682303628
NFATC1	7.662902995	8.298712477	7.447912431	7.579746045	8.553813645	8.509144653	9.849194619	9.607732148	8.750053462	8.247815107	7.845976973
NFATC1	7.371762377	7.866208767	7.565411814	7.326194105	8.08321584	7.558889511	8.464360691	7.792566506	8.131810145	7.895534754	7.852787279
NFATC1	8.455912515	9.845667761	9.735420234	9.324445429	9.535422683	9.050046345	7.142440066	9.013487993	9.925561738	9.276363371	10.37947282
NFATC1	7.403924422	8.005214871	7.362521491	7.508576643	7.849175681	7.610899949	9.390920214	7.343785806	8.1047418	7.569998332	8.197309343
NFATC2IP	10.8856059	10.58890569	10.69858827	11.38721936	10.65556588	10.46402325	10.64892437	9.34267516	11.90840496	10.59809713	11.8111072
NFATC2IP	9.349792792	8.835826851	8.383676245	8.990096637	9.39891375	9.323050184	10.91203659	9.984047525	9.79753446	9.20293909	9.983554996
NFATC4	10.80666172	9.785400337	10.03555296	7.5369311	10.58184932	10.45168112	11.46622539	10.02582543	9.580000562	8.609407351	9.157563468
NFE2	11.32495225	13.23836528	12.91206066	11.06996901	11.34625587	12.98806993	13.31108294	13.38788127	12.80201635	9.573818547	13.98780371
NFE2L1	14.04441537	14.07108946	12.11199914	12.22055207	13.7328579	14.42231245	14.0087588	13.92102776	12.93463187	13.48012255	13.7382082
NFE2L2	11.19078226	12.31041523	11.79721168	12.29624832	12.15044716	12.0815383	12.05071953	11.85662742	12.61505952	12.3369967	12.22969281
NFE2L3	11.07081908	8.851673896	10.73912956	11.06424835	10.46000544	9.338185257	7.18357259	12.04887465	11.07892006	10.80577271	10.15540344
NFIB	14.31759588	12.46825533	13.7164423	12.76274075	12.58266027	12.78846046	12.80009808	13.43418683	13.45001275	12.46660335	13.28641871
NFIC	11.19626633	13.02921618	12.03261017	11.56261181	11.66047557	11.36503368	12.48230562	10.43047982	11.72775557	11.22221068	11.68588098
NFIC	11.41452293	13.09965677	11.15162559	11.76045221	12.1999222	12.48491554	13.02829053	11.85762834	12.81593239	12.05217062	12.60157775
NFIC	10.59798437	12.67639699	11.37350534	10.44064926	10.76016512	11.23245225	12.41191261	9.889199766	11.67725107	11.02662319	10.60586931
NFIL3	11.52550445	10.34000048	11.47859623	9.718043629	10.2203572	10.01693815	11.15838221	12.08331554	11.12324506	10.60622718	9.648086983
NFIX	14.76323511	14.12159826	14.75358546	15.15481573	14.15284875	13.58396256	14.10418681	14.25117169	13.83678276	14.77453547	13.81915374
NFKB1	13.39500248	13.44504525	13.15234262	14.68750013	13.53959995	13.4384764	12.10258873	13.17024149	14.0235538	14.10119251	14.4359604
NFKB2	12.14498271	11.78364879	11.62763391	11.34817011	12.22405262	11.78601414	9.087891918	11.97093293	10.88120725	12.21600522	12.25316374
NFKB2	7.067754459	6.987423765	7.646439497	7.039378832	8.80250086	7.049134834	7.042355131	8.394132261	7.02415116	7.590014791	7.074779368
NFKB2	7.990830446	8.64002071	7.908494284	8.328917437	7.522271716	8.147385231	8.996320074	8.399866912	8.749242008	8.166766241	8.739270441
NFKBIB	7.757438555	9.139285396	9.092106825	7.610638213	9.06911084	8.883518936	7.471308206	7.22196991	9.286801148	8.166790384	7.888437511
NFKBIB	10.31933841	10.87573037	10.13458717	8.280684242	11.4298843	10.9596818	12.10161117	11.96592122	10.96690944	10.31046404	10.48050599
NFKBIB	8.664898073	8.389151289	8.272452016	8.109716742	8.744152495	8.957759467	9.674006722	9.213512259	9.186950136	8.78882369	9.187904834
NFKBIE	12.11801462	11.88640077	11.53483695	11.39734548	12.23792227	11.97206674	12.58413602	12.71158314	12.71450251	12.07183974	12.15135768
NFKBIL1	8.073286105	8.862587354	7.670235032	7.006996852	9.027331805	8.070600353	7.430905253	8.267865862	7.185608653	7.692450242	7.401480815
NFRKB	11.78870242	7.276987944	11.72072179	9.964037635	10.88962184	9.9932197	7.521761851	9.436305461	11.35966208	11.04163601	10.62259481
NFS1	9.304562879	8.35032313	9.012671201	10.79301994	8.951955402	9.402513574	9.862037759	9.653912554	9.491539432	9.328571488	10.59062202
NFS1	11.25680591	11.84192206	11.3148101	10.5956115	11.02049861	12.22737546	11.58174664	11.711413	11.7865928	11.25639337	11.31735545
NFU1	9.496583588	9.710559878	10.13919897	7.521370446	8.777555557	8.857463622	7.498485177	8.228388744	7.881778474	9.61161625	7.783863004
NFX1	10.45478114	9.200248096	10.60969155	9.824828655	10.74950087	10.46757453	11.32089161	9.650097649	10.6255922	10.35369958	10.43910044
NFX1	13.50135339	14.15380852	13.6846417	11.79550381	14.57158326	13.9776061	14.44343668	14.21144359	13.88708164	13.37024448	12.24723568
NFX1	11.90358262	12.59518881	12.13317205	11.37799513	12.38357154	12.03759899	12.12499529	11.16647231	12.15875653	11.72247604	11.6363314
NFX1	13.35588033	13.07088166	13.41074809	13.83036994	13.26989631	13.27698065	13.66661604	13.40214403	13.63715527	13.23947706	13.71111975
NFYA	9.63537243	10.0726051	10.62055306	7.883929013	9.908568677	9.322687474	10.31179636	9.649403081	9.403222547	9.619691199	8.230848219
NFYA	7.822138311	7.144014253	8.735800861	7.4373621	7.041735106	8.947603758	7.036142996	6.972875823	7.114224022	7.690315467	7.693572914
NFYB	7.934829181	7.450007511	7.402547277	7.079845398	7.495553013	7.936348467	7.96761016	7.491358521	7.558266442	7.946341617	7.764253209
NFYC	12.83714497	11.51708023	12.0805567	12.39801748	12.55779096	12.34993854	11.72729161	12.44545908	12.04867484	12.67333493	12.76411217
NGB	9.005318787	9.001841605	7.812110326	10.47205621	7.927238268	9.660633539	9.815709956	8.370529871	9.583538369	8.442695337	10.24898246
NGDN	9.261637883	9.219564767	9.600360454	7.92567139	8.742020656	8.715414522	7.344368293	8.146558258	8.377589678	7.598836873	7.150179607
NGDN	8.654815966	7.869463334	8.476556299	8.909858574	8.463149132	8.505756711	9.646860707	8.3268829	8.409887316	8.625724245	9.055421705
NGDN	12.0359227	12.15844012	11.76397905	11.09254987	12.35134686	12.09273511	13.27893199	12.61981331	12.20054942	11.7589848	11.84440923
NGF	7.613743773	7.873605195	7.684552032	8.538606539	8.000856284	7.71684872	9.557995061	8.072294515	7.924561983	7.631289968	7.601906386
NGFR	7.345976565	7.38430551	7.382929515	7.750235024	7.55818364	7.418633462	7.997477966	7.485983222	7.65592646	7.426380891	7.80383779
NGFRAP1	9.730595786	11.44751525	10.70617942	8.653962331	10.46872785	9.28101544	7.202789687	9.348448537	9.27413366	9.613832576	8.908326016
